,item,date,sales
9862,38,2016-12,5462
9863,38,2016-13,5832
9864,38,2016-14,6443
9865,38,2016-15,6390
9866,38,2016-16,6439
9867,38,2016-17,6539
9868,38,2016-18,6868
9869,38,2016-19,6954
9870,38,2016-20,6848
9871,38,2016-21,6859
9872,38,2016-22,7332
9873,38,2016-23,7432
9874,38,2016-24,7407
9875,38,2016-25,7427
9876,38,2016-26,7515
9877,38,2016-27,7750
9878,38,2016-28,7978
9879,38,2016-29,7780
9880,38,2016-30,7813
9881,38,2016-31,6961
9882,38,2016-32,6761
9883,38,2016-33,6921
9884,38,2016-34,7131
9885,38,2016-35,6824
9886,38,2016-36,6298
9887,38,2016-37,6343
9888,38,2016-38,6355
9889,38,2016-39,6289
9890,38,2016-40,6050
9891,38,2016-41,6009
9892,38,2016-42,6078
9893,38,2016-43,6193
9894,38,2016-44,6406
9895,38,2016-45,6444
9896,38,2016-46,6311
9897,38,2016-47,6398
9898,38,2016-48,5247
9899,38,2016-49,4686
9900,38,2016-50,4574
9901,38,2016-51,4470
9902,38,2016-52,3788
9903,38,2016-53,2011
9904,38,2017-01,4331
9905,38,2017-02,4263
9906,38,2017-03,4327
9907,38,2017-04,4198
9908,38,2017-05,4748
9909,38,2017-06,4744
9910,38,2017-07,4815
9911,38,2017-08,4782
9912,38,2017-09,5468
9913,38,2017-10,5749
9914,38,2017-11,5729
9915,38,2017-12,5709
9916,38,2017-13,5856
9917,38,2017-14,6530
9918,38,2017-15,6638
9919,38,2017-16,6666
9920,38,2017-17,6678
9921,38,2017-18,7301
9922,38,2017-19,7218
9923,38,2017-20,7210
9924,38,2017-21,7289
9925,38,2017-22,7507
9926,38,2017-23,7618
9927,38,2017-24,7620
9928,38,2017-25,7509
9929,38,2017-26,7823
9930,38,2017-27,8008
9931,38,2017-28,8084
9932,38,2017-29,8178
9933,38,2017-30,8159
9934,38,2017-31,7290
9935,38,2017-32,6962
9936,38,2017-33,7158
9937,38,2017-34,7132
9938,38,2017-35,6932
9939,38,2017-36,6725
9940,38,2017-37,6762
9941,38,2017-38,6773
9942,38,2017-39,6677
9943,38,2017-40,6332
9944,38,2017-41,6285
9945,38,2017-42,6357
9946,38,2017-43,6231
9947,38,2017-44,6499
9948,38,2017-45,6735
9949,38,2017-46,6786
9950,38,2017-47,6753
9951,38,2017-48,5810
9952,38,2017-49,4762
9953,38,2017-50,4820
9954,38,2017-51,4911
9955,38,2017-52,5558
9956,39,2013-01,2053
9957,39,2013-02,1781
9958,39,2013-03,1681
9959,39,2013-04,1712
9960,39,2013-05,1781
9961,39,2013-06,2034
9962,39,2013-07,1875
9963,39,2013-08,1875
9964,39,2013-09,2122
9965,39,2013-10,2316
9966,39,2013-11,2294
9967,39,2013-12,2242
9968,39,2013-13,2338
9969,39,2013-14,2708
9970,39,2013-15,2613
9971,39,2013-16,2662
9972,39,2013-17,2784
9973,39,2013-18,2940
9974,39,2013-19,2860
9975,39,2013-20,2972
9976,39,2013-21,2821
9977,39,2013-22,2919
9978,39,2013-23,3054
9979,39,2013-24,3030
9980,39,2013-25,3120
9981,39,2013-26,3022
9982,39,2013-27,3275
9983,39,2013-28,3321
9984,39,2013-29,3360
9985,39,2013-30,3266
9986,39,2013-31,3054
9987,39,2013-32,2897
9988,39,2013-33,2932
9989,39,2013-34,2937
9990,39,2013-35,2895
9991,39,2013-36,2704
9992,39,2013-37,2726
9993,39,2013-38,2680
9994,39,2013-39,2744
9995,39,2013-40,2536
9996,39,2013-41,2476
9997,39,2013-42,2477
9998,39,2013-43,2409
9999,39,2013-44,2654
10000,39,2013-45,2719
10001,39,2013-46,2675
10002,39,2013-47,2781
10003,39,2013-48,2524
10004,39,2013-49,1930
10005,39,2013-50,1864
10006,39,2013-51,1887
10007,39,2013-52,1881
10008,39,2014-01,2206
10009,39,2014-02,1920
10010,39,2014-03,2050
10011,39,2014-04,2000
10012,39,2014-05,2151
10013,39,2014-06,2178
10014,39,2014-07,2293
10015,39,2014-08,2200
10016,39,2014-09,2315
10017,39,2014-10,2692
10018,39,2014-11,2639
10019,39,2014-12,2645
10020,39,2014-13,2646
10021,39,2014-14,2993
10022,39,2014-15,3240
10023,39,2014-16,3093
10024,39,2014-17,3042
10025,39,2014-18,3264
10026,39,2014-19,3288
10027,39,2014-20,3353
10028,39,2014-21,3422
10029,39,2014-22,3365
10030,39,2014-23,3503
10031,39,2014-24,3622
10032,39,2014-25,3499
10033,39,2014-26,3521
10034,39,2014-27,3696
10035,39,2014-28,3757
10036,39,2014-29,3842
10037,39,2014-30,3834
10038,39,2014-31,3526
10039,39,2014-32,3348
10040,39,2014-33,3281
10041,39,2014-34,3276
10042,39,2014-35,3294
10043,39,2014-36,3139
10044,39,2014-37,3082
10045,39,2014-38,3042
10046,39,2014-39,3049
10047,39,2014-40,2966
10048,39,2014-41,2925
10049,39,2014-42,2966
10050,39,2014-43,2843
10051,39,2014-44,2943
10052,39,2014-45,3229
10053,39,2014-46,3067
10054,39,2014-47,3100
10055,39,2014-48,2964
10056,39,2014-49,2267
10057,39,2014-50,2226
10058,39,2014-51,2152
10059,39,2014-52,2192
10060,39,2015-01,1221
10061,39,2015-02,2087
10062,39,2015-03,2102
10063,39,2015-04,2181
10064,39,2015-05,2236
10065,39,2015-06,2271
10066,39,2015-07,2353
10067,39,2015-08,2288
10068,39,2015-09,2381
10069,39,2015-10,2817
10070,39,2015-11,2782
10071,39,2015-12,2843
10072,39,2015-13,2764
10073,39,2015-14,3058
10074,39,2015-15,3143
10075,39,2015-16,3208
10076,39,2015-17,3245
10077,39,2015-18,3392
10078,39,2015-19,3346
10079,39,2015-20,3572
10080,39,2015-21,3468
10081,39,2015-22,3562
10082,39,2015-23,3728
10083,39,2015-24,3624
10084,39,2015-25,3540
10085,39,2015-26,3740
10086,39,2015-27,3912
10087,39,2015-28,3963
10088,39,2015-29,3881
10089,39,2015-30,3804
10090,39,2015-31,3815
10091,39,2015-32,3554
10092,39,2015-33,3495
10093,39,2015-34,3411
10094,39,2015-35,3550
10095,39,2015-36,3302
10096,39,2015-37,3242
10097,39,2015-38,3292
10098,39,2015-39,3219
10099,39,2015-40,3070
10100,39,2015-41,2991
10101,39,2015-42,2966
10102,39,2015-43,2977
10103,39,2015-44,3034
10104,39,2015-45,3283
10105,39,2015-46,3206
10106,39,2015-47,3245
10107,39,2015-48,3235
10108,39,2015-49,2481
10109,39,2015-50,2351
10110,39,2015-51,2368
10111,39,2015-52,2345
10112,39,2015-53,1196
10113,39,2016-01,2312
10114,39,2016-02,2281
10115,39,2016-03,2245
10116,39,2016-04,2263
10117,39,2016-05,2499
10118,39,2016-06,2504
10119,39,2016-07,2469
10120,39,2016-08,2480
10121,39,2016-09,2947
10122,39,2016-10,3066
10123,39,2016-11,3129
10124,39,2016-12,3022
10125,39,2016-13,3305
10126,39,2016-14,3510
10127,39,2016-15,3611
10128,39,2016-16,3570
10129,39,2016-17,3610
10130,39,2016-18,3743
10131,39,2016-19,3741
10132,39,2016-20,3695
10133,39,2016-21,3768
10134,39,2016-22,3982
10135,39,2016-23,3989
10136,39,2016-24,4095
10137,39,2016-25,3991
10138,39,2016-26,4167
10139,39,2016-27,4306
10140,39,2016-28,4373
10141,39,2016-29,4168
10142,39,2016-30,4307
10143,39,2016-31,3779
10144,39,2016-32,3831
10145,39,2016-33,3822
10146,39,2016-34,3688
10147,39,2016-35,3571
10148,39,2016-36,3540
10149,39,2016-37,3521
10150,39,2016-38,3417
10151,39,2016-39,3431
10152,39,2016-40,3220
10153,39,2016-41,3281
10154,39,2016-42,3277
10155,39,2016-43,3223
10156,39,2016-44,3564
10157,39,2016-45,3515
10158,39,2016-46,3531
10159,39,2016-47,3541
10160,39,2016-48,2843
10161,39,2016-49,2439
10162,39,2016-50,2502
10163,39,2016-51,2472
10164,39,2016-52,2148
10165,39,2016-53,1021
10166,39,2017-01,2387
10167,39,2017-02,2355
10168,39,2017-03,2370
10169,39,2017-04,2373
10170,39,2017-05,2579
10171,39,2017-06,2630
10172,39,2017-07,2562
10173,39,2017-08,2691
10174,39,2017-09,2977
10175,39,2017-10,3068
10176,39,2017-11,3115
10177,39,2017-12,3255
10178,39,2017-13,3243
10179,39,2017-14,3639
10180,39,2017-15,3687
10181,39,2017-16,3597
10182,39,2017-17,3611
10183,39,2017-18,3884
10184,39,2017-19,3891
10185,39,2017-20,3863
10186,39,2017-21,3935
10187,39,2017-22,4050
10188,39,2017-23,4134
10189,39,2017-24,4199
10190,39,2017-25,4166
10191,39,2017-26,4157
10192,39,2017-27,4556
10193,39,2017-28,4396
10194,39,2017-29,4380
10195,39,2017-30,4431
10196,39,2017-31,4029
10197,39,2017-32,3834
10198,39,2017-33,3939
10199,39,2017-34,3947
10200,39,2017-35,3820
10201,39,2017-36,3557
10202,39,2017-37,3690
10203,39,2017-38,3660
10204,39,2017-39,3605
10205,39,2017-40,3423
10206,39,2017-41,3363
10207,39,2017-42,3479
10208,39,2017-43,3449
10209,39,2017-44,3660
10210,39,2017-45,3619
10211,39,2017-46,3602
10212,39,2017-47,3689
10213,39,2017-48,3181
10214,39,2017-49,2557
10215,39,2017-50,2595
10216,39,2017-51,2637
10217,39,2017-52,2971
10218,40,2013-01,1350
10219,40,2013-02,1177
10220,40,2013-03,1160
10221,40,2013-04,1187
10222,40,2013-05,1146
10223,40,2013-06,1279
10224,40,2013-07,1271
10225,40,2013-08,1283
10226,40,2013-09,1389
10227,40,2013-10,1538
10228,40,2013-11,1494
10229,40,2013-12,1497
10230,40,2013-13,1574
10231,40,2013-14,1776
10232,40,2013-15,1817
10233,40,2013-16,1761
10234,40,2013-17,1802
10235,40,2013-18,1925
10236,40,2013-19,1992
10237,40,2013-20,1990
10238,40,2013-21,2027
10239,40,2013-22,1974
10240,40,2013-23,1940
10241,40,2013-24,2012
10242,40,2013-25,2030
10243,40,2013-26,2012
10244,40,2013-27,2193
10245,40,2013-28,2197
10246,40,2013-29,2190
10247,40,2013-30,2190
10248,40,2013-31,2027
10249,40,2013-32,1920
10250,40,2013-33,1963
10251,40,2013-34,1892
10252,40,2013-35,1950
10253,40,2013-36,1768
10254,40,2013-37,1794
10255,40,2013-38,1799
10256,40,2013-39,1805
10257,40,2013-40,1723
10258,40,2013-41,1625
10259,40,2013-42,1641
10260,40,2013-43,1675
10261,40,2013-44,1716
10262,40,2013-45,1769
10263,40,2013-46,1838
10264,40,2013-47,1845
10265,40,2013-48,1787
10266,40,2013-49,1260
10267,40,2013-50,1359
10268,40,2013-51,1267
10269,40,2013-52,1266
10270,40,2014-01,1548
10271,40,2014-02,1272
10272,40,2014-03,1405
10273,40,2014-04,1310
10274,40,2014-05,1325
10275,40,2014-06,1551
10276,40,2014-07,1463
10277,40,2014-08,1512
10278,40,2014-09,1658
10279,40,2014-10,1766
10280,40,2014-11,1817
10281,40,2014-12,1747
10282,40,2014-13,1781
10283,40,2014-14,2110
10284,40,2014-15,2043
10285,40,2014-16,2076
10286,40,2014-17,2093
10287,40,2014-18,2148
10288,40,2014-19,2249
10289,40,2014-20,2217
10290,40,2014-21,2159
10291,40,2014-22,2157
10292,40,2014-23,2312
10293,40,2014-24,2312
10294,40,2014-25,2408
10295,40,2014-26,2302
10296,40,2014-27,2471
10297,40,2014-28,2523
10298,40,2014-29,2485
10299,40,2014-30,2511
10300,40,2014-31,2374
10301,40,2014-32,2164
10302,40,2014-33,2217
10303,40,2014-34,2183
10304,40,2014-35,2126
10305,40,2014-36,2172
10306,40,2014-37,2057
10307,40,2014-38,2096
10308,40,2014-39,2076
10309,40,2014-40,1974
10310,40,2014-41,1906
10311,40,2014-42,1876
10312,40,2014-43,1987
10313,40,2014-44,1918
10314,40,2014-45,2134
10315,40,2014-46,2111
10316,40,2014-47,2070
10317,40,2014-48,2109
10318,40,2014-49,1472
10319,40,2014-50,1470
10320,40,2014-51,1531
10321,40,2014-52,1500
10322,40,2015-01,861
10323,40,2015-02,1405
10324,40,2015-03,1405
10325,40,2015-04,1422
10326,40,2015-05,1391
10327,40,2015-06,1502
10328,40,2015-07,1502
10329,40,2015-08,1547
10330,40,2015-09,1547
10331,40,2015-10,1903
10332,40,2015-11,1829
10333,40,2015-12,1831
10334,40,2015-13,1793
10335,40,2015-14,2077
10336,40,2015-15,2175
10337,40,2015-16,2105
10338,40,2015-17,2055
10339,40,2015-18,2277
10340,40,2015-19,2205
10341,40,2015-20,2287
10342,40,2015-21,2374
10343,40,2015-22,2300
10344,40,2015-23,2450
10345,40,2015-24,2557
10346,40,2015-25,2496
10347,40,2015-26,2443
10348,40,2015-27,2622
10349,40,2015-28,2582
10350,40,2015-29,2563
10351,40,2015-30,2663
10352,40,2015-31,2613
10353,40,2015-32,2208
10354,40,2015-33,2282
10355,40,2015-34,2329
10356,40,2015-35,2351
10357,40,2015-36,2047
10358,40,2015-37,2146
10359,40,2015-38,2126
10360,40,2015-39,2110
10361,40,2015-40,2083
10362,40,2015-41,1987
10363,40,2015-42,2006
10364,40,2015-43,1985
10365,40,2015-44,1976
10366,40,2015-45,2188
10367,40,2015-46,2191
10368,40,2015-47,2197
10369,40,2015-48,2159
10370,40,2015-49,1595
10371,40,2015-50,1484
10372,40,2015-51,1520
10373,40,2015-52,1538
10374,40,2015-53,729
10375,40,2016-01,1510
10376,40,2016-02,1500
10377,40,2016-03,1554
10378,40,2016-04,1513
10379,40,2016-05,1670
10380,40,2016-06,1669
10381,40,2016-07,1694
10382,40,2016-08,1659
10383,40,2016-09,1930
10384,40,2016-10,1953
10385,40,2016-11,1993
10386,40,2016-12,1980
10387,40,2016-13,2211
10388,40,2016-14,2375
10389,40,2016-15,2291
10390,40,2016-16,2319
10391,40,2016-17,2444
10392,40,2016-18,2505
10393,40,2016-19,2563
10394,40,2016-20,2510
10395,40,2016-21,2515
10396,40,2016-22,2673
10397,40,2016-23,2711
10398,40,2016-24,2640
10399,40,2016-25,2668
10400,40,2016-26,2763
10401,40,2016-27,2906
10402,40,2016-28,2953
10403,40,2016-29,2840
10404,40,2016-30,2817
10405,40,2016-31,2491
10406,40,2016-32,2569
10407,40,2016-33,2527
10408,40,2016-34,2526
10409,40,2016-35,2475
10410,40,2016-36,2320
10411,40,2016-37,2320
10412,40,2016-38,2360
10413,40,2016-39,2362
10414,40,2016-40,2218
10415,40,2016-41,2206
10416,40,2016-42,2126
10417,40,2016-43,2149
10418,40,2016-44,2375
10419,40,2016-45,2318
10420,40,2016-46,2404
10421,40,2016-47,2265
10422,40,2016-48,1886
10423,40,2016-49,1657
10424,40,2016-50,1736
10425,40,2016-51,1728
10426,40,2016-52,1363
10427,40,2016-53,751
10428,40,2017-01,1556
10429,40,2017-02,1550
10430,40,2017-03,1551
10431,40,2017-04,1519
10432,40,2017-05,1722
10433,40,2017-06,1732
10434,40,2017-07,1673
10435,40,2017-08,1754
10436,40,2017-09,1938
10437,40,2017-10,2050
10438,40,2017-11,2135
10439,40,2017-12,2040
10440,40,2017-13,2307
10441,40,2017-14,2380
10442,40,2017-15,2387
10443,40,2017-16,2469
10444,40,2017-17,2403
10445,40,2017-18,2743
10446,40,2017-19,2620
10447,40,2017-20,2630
10448,40,2017-21,2655
10449,40,2017-22,2717
10450,40,2017-23,2796
10451,40,2017-24,2763
10452,40,2017-25,2816
10453,40,2017-26,2837
10454,40,2017-27,2896
10455,40,2017-28,3032
10456,40,2017-29,2894
10457,40,2017-30,2991
10458,40,2017-31,2603
10459,40,2017-32,2691
10460,40,2017-33,2671
10461,40,2017-34,2620
10462,40,2017-35,2549
10463,40,2017-36,2377
10464,40,2017-37,2431
10465,40,2017-38,2452
10466,40,2017-39,2396
10467,40,2017-40,2192
10468,40,2017-41,2255
10469,40,2017-42,2227
10470,40,2017-43,2322
10471,40,2017-44,2402
10472,40,2017-45,2578
10473,40,2017-46,2482
10474,40,2017-47,2437
10475,40,2017-48,2087
10476,40,2017-49,1703
10477,40,2017-50,1709
10478,40,2017-51,1736
10479,40,2017-52,2022
10480,41,2013-01,1011
10481,41,2013-02,919
10482,41,2013-03,839
10483,41,2013-04,860
10484,41,2013-05,950
10485,41,2013-06,956
10486,41,2013-07,1046
10487,41,2013-08,973
10488,41,2013-09,1010
10489,41,2013-10,1139
10490,41,2013-11,1158
10491,41,2013-12,1166
10492,41,2013-13,1119
10493,41,2013-14,1407
10494,41,2013-15,1370
10495,41,2013-16,1316
10496,41,2013-17,1370
10497,41,2013-18,1460
10498,41,2013-19,1449
10499,41,2013-20,1410
10500,41,2013-21,1460
10501,41,2013-22,1440
10502,41,2013-23,1543
10503,41,2013-24,1493
10504,41,2013-25,1576
10505,41,2013-26,1507
10506,41,2013-27,1582
10507,41,2013-28,1600
10508,41,2013-29,1616
10509,41,2013-30,1680
10510,41,2013-31,1457
10511,41,2013-32,1488
10512,41,2013-33,1494
10513,41,2013-34,1432
10514,41,2013-35,1467
10515,41,2013-36,1332
10516,41,2013-37,1340
10517,41,2013-38,1382
10518,41,2013-39,1308
10519,41,2013-40,1309
10520,41,2013-41,1205
10521,41,2013-42,1265
10522,41,2013-43,1249
10523,41,2013-44,1294
10524,41,2013-45,1333
10525,41,2013-46,1375
10526,41,2013-47,1360
10527,41,2013-48,1287
10528,41,2013-49,1018
10529,41,2013-50,977
10530,41,2013-51,964
10531,41,2013-52,974
10532,41,2014-01,1127
10533,41,2014-02,1003
10534,41,2014-03,965
10535,41,2014-04,982
10536,41,2014-05,1012
10537,41,2014-06,1201
10538,41,2014-07,1143
10539,41,2014-08,1101
10540,41,2014-09,1180
10541,41,2014-10,1328
10542,41,2014-11,1311
10543,41,2014-12,1397
10544,41,2014-13,1319
10545,41,2014-14,1572
10546,41,2014-15,1550
10547,41,2014-16,1533
10548,41,2014-17,1590
10549,41,2014-18,1652
10550,41,2014-19,1629
10551,41,2014-20,1701
10552,41,2014-21,1669
10553,41,2014-22,1650
10554,41,2014-23,1809
10555,41,2014-24,1834
10556,41,2014-25,1752
10557,41,2014-26,1811
10558,41,2014-27,1867
10559,41,2014-28,1873
10560,41,2014-29,1819
10561,41,2014-30,1825
10562,41,2014-31,1742
10563,41,2014-32,1679
10564,41,2014-33,1679
10565,41,2014-34,1632
10566,41,2014-35,1647
10567,41,2014-36,1598
10568,41,2014-37,1571
10569,41,2014-38,1537
10570,41,2014-39,1552
10571,41,2014-40,1542
10572,41,2014-41,1448
10573,41,2014-42,1442
10574,41,2014-43,1407
10575,41,2014-44,1487
10576,41,2014-45,1527
10577,41,2014-46,1546
10578,41,2014-47,1549
10579,41,2014-48,1504
10580,41,2014-49,1079
10581,41,2014-50,1087
10582,41,2014-51,1190
10583,41,2014-52,1079
10584,41,2015-01,656
10585,41,2015-02,1059
10586,41,2015-03,1064
10587,41,2015-04,1046
10588,41,2015-05,1123
10589,41,2015-06,1148
10590,41,2015-07,1119
10591,41,2015-08,1118
10592,41,2015-09,1139
10593,41,2015-10,1459
10594,41,2015-11,1402
10595,41,2015-12,1457
10596,41,2015-13,1381
10597,41,2015-14,1623
10598,41,2015-15,1667
10599,41,2015-16,1639
10600,41,2015-17,1610
10601,41,2015-18,1653
10602,41,2015-19,1762
10603,41,2015-20,1772
10604,41,2015-21,1750
10605,41,2015-22,1725
10606,41,2015-23,1798
10607,41,2015-24,1859
10608,41,2015-25,1842
10609,41,2015-26,1837
10610,41,2015-27,2094
10611,41,2015-28,2022
10612,41,2015-29,1995
10613,41,2015-30,2038
10614,41,2015-31,1804
10615,41,2015-32,1770
10616,41,2015-33,1697
10617,41,2015-34,1737
10618,41,2015-35,1735
10619,41,2015-36,1627
10620,41,2015-37,1619
10621,41,2015-38,1592
10622,41,2015-39,1585
10623,41,2015-40,1488
10624,41,2015-41,1526
10625,41,2015-42,1538
10626,41,2015-43,1533
10627,41,2015-44,1533
10628,41,2015-45,1686
10629,41,2015-46,1636
10630,41,2015-47,1603
10631,41,2015-48,1685
10632,41,2015-49,1201
10633,41,2015-50,1157
10634,41,2015-51,1130
10635,41,2015-52,1226
10636,41,2015-53,611
10637,41,2016-01,1164
10638,41,2016-02,1113
10639,41,2016-03,1143
10640,41,2016-04,1156
10641,41,2016-05,1251
10642,41,2016-06,1244
10643,41,2016-07,1272
10644,41,2016-08,1264
10645,41,2016-09,1516
10646,41,2016-10,1490
10647,41,2016-11,1534
10648,41,2016-12,1552
10649,41,2016-13,1709
10650,41,2016-14,1809
10651,41,2016-15,1756
10652,41,2016-16,1789
10653,41,2016-17,1720
10654,41,2016-18,1912
10655,41,2016-19,1957
10656,41,2016-20,1894
10657,41,2016-21,1840
10658,41,2016-22,1909
10659,41,2016-23,2046
10660,41,2016-24,2028
10661,41,2016-25,1925
10662,41,2016-26,2055
10663,41,2016-27,2142
10664,41,2016-28,2084
10665,41,2016-29,2234
10666,41,2016-30,2118
10667,41,2016-31,1874
10668,41,2016-32,1858
10669,41,2016-33,1915
10670,41,2016-34,1864
10671,41,2016-35,1796
10672,41,2016-36,1778
10673,41,2016-37,1716
10674,41,2016-38,1781
10675,41,2016-39,1760
10676,41,2016-40,1673
10677,41,2016-41,1551
10678,41,2016-42,1683
10679,41,2016-43,1609
10680,41,2016-44,1738
10681,41,2016-45,1772
10682,41,2016-46,1746
10683,41,2016-47,1687
10684,41,2016-48,1439
10685,41,2016-49,1233
10686,41,2016-50,1256
10687,41,2016-51,1244
10688,41,2016-52,1034
10689,41,2016-53,553
10690,41,2017-01,1218
10691,41,2017-02,1253
10692,41,2017-03,1115
10693,41,2017-04,1225
10694,41,2017-05,1253
10695,41,2017-06,1332
10696,41,2017-07,1272
10697,41,2017-08,1281
10698,41,2017-09,1512
10699,41,2017-10,1547
10700,41,2017-11,1527
10701,41,2017-12,1535
10702,41,2017-13,1617
10703,41,2017-14,1879
10704,41,2017-15,1787
10705,41,2017-16,1857
10706,41,2017-17,1841
10707,41,2017-18,2016
10708,41,2017-19,1951
10709,41,2017-20,2008
10710,41,2017-21,2018
10711,41,2017-22,2013
10712,41,2017-23,2111
10713,41,2017-24,2087
10714,41,2017-25,2044
10715,41,2017-26,2157
10716,41,2017-27,2255
10717,41,2017-28,2261
10718,41,2017-29,2149
10719,41,2017-30,2239
10720,41,2017-31,2082
10721,41,2017-32,2001
10722,41,2017-33,1987
10723,41,2017-34,1947
10724,41,2017-35,2027
10725,41,2017-36,1861
10726,41,2017-37,1808
10727,41,2017-38,1778
10728,41,2017-39,1766
10729,41,2017-40,1637
10730,41,2017-41,1731
10731,41,2017-42,1622
10732,41,2017-43,1665
10733,41,2017-44,1763
10734,41,2017-45,1797
10735,41,2017-46,1810
10736,41,2017-47,1875
10737,41,2017-48,1656
10738,41,2017-49,1292
10739,41,2017-50,1300
10740,41,2017-51,1280
10741,41,2017-52,1488
10742,42,2013-01,1719
10743,42,2013-02,1419
10744,42,2013-03,1515
10745,42,2013-04,1451
10746,42,2013-05,1515
10747,42,2013-06,1573
10748,42,2013-07,1617
10749,42,2013-08,1582
10750,42,2013-09,1780
10751,42,2013-10,1885
10752,42,2013-11,1940
10753,42,2013-12,1861
10754,42,2013-13,1942
10755,42,2013-14,2318
10756,42,2013-15,2221
10757,42,2013-16,2190
10758,42,2013-17,2231
10759,42,2013-18,2410
10760,42,2013-19,2537
10761,42,2013-20,2467
10762,42,2013-21,2447
10763,42,2013-22,2421
10764,42,2013-23,2523
10765,42,2013-24,2570
10766,42,2013-25,2485
10767,42,2013-26,2590
10768,42,2013-27,2743
10769,42,2013-28,2745
10770,42,2013-29,2792
10771,42,2013-30,2794
10772,42,2013-31,2534
10773,42,2013-32,2449
10774,42,2013-33,2318
10775,42,2013-34,2470
10776,42,2013-35,2319
10777,42,2013-36,2290
10778,42,2013-37,2203
10779,42,2013-38,2186
10780,42,2013-39,2291
10781,42,2013-40,2129
10782,42,2013-41,2144
10783,42,2013-42,2186
10784,42,2013-43,2027
10785,42,2013-44,2190
10786,42,2013-45,2309
10787,42,2013-46,2323
10788,42,2013-47,2282
10789,42,2013-48,2143
10790,42,2013-49,1704
10791,42,2013-50,1599
10792,42,2013-51,1660
10793,42,2013-52,1579
10794,42,2014-01,1904
10795,42,2014-02,1670
10796,42,2014-03,1686
10797,42,2014-04,1727
10798,42,2014-05,1690
10799,42,2014-06,1871
10800,42,2014-07,1827
10801,42,2014-08,1870
10802,42,2014-09,1960
10803,42,2014-10,2193
10804,42,2014-11,2252
10805,42,2014-12,2250
10806,42,2014-13,2189
10807,42,2014-14,2612
10808,42,2014-15,2575
10809,42,2014-16,2611
10810,42,2014-17,2668
10811,42,2014-18,2699
10812,42,2014-19,2807
10813,42,2014-20,2763
10814,42,2014-21,2781
10815,42,2014-22,2833
10816,42,2014-23,3036
10817,42,2014-24,2903
10818,42,2014-25,2997
10819,42,2014-26,2982
10820,42,2014-27,3117
10821,42,2014-28,3275
10822,42,2014-29,3116
10823,42,2014-30,3064
10824,42,2014-31,2972
10825,42,2014-32,2827
10826,42,2014-33,2767
10827,42,2014-34,2775
10828,42,2014-35,2760
10829,42,2014-36,2587
10830,42,2014-37,2602
10831,42,2014-38,2772
10832,42,2014-39,2582
10833,42,2014-40,2486
10834,42,2014-41,2394
10835,42,2014-42,2401
10836,42,2014-43,2403
10837,42,2014-44,2505
10838,42,2014-45,2578
10839,42,2014-46,2542
10840,42,2014-47,2642
10841,42,2014-48,2644
10842,42,2014-49,1833
10843,42,2014-50,1773
10844,42,2014-51,1799
10845,42,2014-52,1866
10846,42,2015-01,1090
10847,42,2015-02,1771
10848,42,2015-03,1740
10849,42,2015-04,1730
10850,42,2015-05,1736
10851,42,2015-06,1925
10852,42,2015-07,1920
10853,42,2015-08,1927
10854,42,2015-09,2016
10855,42,2015-10,2317
10856,42,2015-11,2337
10857,42,2015-12,2374
10858,42,2015-13,2314
10859,42,2015-14,2590
10860,42,2015-15,2783
10861,42,2015-16,2658
10862,42,2015-17,2776
10863,42,2015-18,2888
10864,42,2015-19,2875
10865,42,2015-20,2906
10866,42,2015-21,2908
10867,42,2015-22,2958
10868,42,2015-23,3102
10869,42,2015-24,3151
10870,42,2015-25,3113
10871,42,2015-26,3113
10872,42,2015-27,3280
10873,42,2015-28,3223
10874,42,2015-29,3293
10875,42,2015-30,3353
10876,42,2015-31,3192
10877,42,2015-32,2984
10878,42,2015-33,3040
10879,42,2015-34,2856
10880,42,2015-35,2876
10881,42,2015-36,2754
10882,42,2015-37,2766
10883,42,2015-38,2719
10884,42,2015-39,2704
10885,42,2015-40,2614
10886,42,2015-41,2479
10887,42,2015-42,2514
10888,42,2015-43,2547
10889,42,2015-44,2510
10890,42,2015-45,2686
10891,42,2015-46,2672
10892,42,2015-47,2681
10893,42,2015-48,2700
10894,42,2015-49,2067
10895,42,2015-50,1984
10896,42,2015-51,1944
10897,42,2015-52,2001
10898,42,2015-53,991
10899,42,2016-01,1853
10900,42,2016-02,1847
10901,42,2016-03,1878
10902,42,2016-04,1914
10903,42,2016-05,2148
10904,42,2016-06,2164
10905,42,2016-07,2150
10906,42,2016-08,2055
10907,42,2016-09,2448
10908,42,2016-10,2522
10909,42,2016-11,2617
10910,42,2016-12,2511
10911,42,2016-13,2740
10912,42,2016-14,2944
10913,42,2016-15,2903
10914,42,2016-16,2930
10915,42,2016-17,2885
10916,42,2016-18,3142
10917,42,2016-19,3083
10918,42,2016-20,3071
10919,42,2016-21,3120
10920,42,2016-22,3386
10921,42,2016-23,3312
10922,42,2016-24,3337
10923,42,2016-25,3381
10924,42,2016-26,3442
10925,42,2016-27,3537
10926,42,2016-28,3636
10927,42,2016-29,3560
10928,42,2016-30,3521
10929,42,2016-31,3066
10930,42,2016-32,3108
10931,42,2016-33,3183
10932,42,2016-34,3139
10933,42,2016-35,3169
10934,42,2016-36,2896
10935,42,2016-37,2953
10936,42,2016-38,2931
10937,42,2016-39,2871
10938,42,2016-40,2715
